,Values,Metric,Subject,Valence,Arousal,LearningTime,PercentCorrect,Signal_STD,Reject
10,146.0,nn50,11133,Low,Low,30,0.0161,16.833877950723817,0
11,47.25,pnn50,11133,Low,Low,30,0.0161,16.833877950723817,0
12,0.0117,vlf_peak,11133,Low,Low,30,0.0161,16.833877950723817,0
13,2818.5668265713825,vlf_power,11133,Low,Low,30,0.0161,16.833877950723817,0
14,0.043,lf_peak,11133,Low,Low,30,0.0161,16.833877950723817,0
15,2023.7140634693121,lf_power,11133,Low,Low,30,0.0161,16.833877950723817,0
16,0.1758,hf_peak,11133,Low,Low,30,0.0161,16.833877950723817,0
17,1967.5098669147485,hf_power,11133,Low,Low,30,0.0161,16.833877950723817,0
18,41.38991823930171,pover_vlf_per,11133,Low,Low,30,0.0161,16.833877950723817,0
19,29.71771285927271,pover_lf_per,11133,Low,Low,30,0.0161,16.833877950723817,0
20,28.892368901425584,pover_hf_per,11133,Low,Low,30,0.0161,16.833877950723817,0
21,0.4929590274142855,pover_lf_nu,11133,Low,Low,30,0.0161,16.833877950723817,0
22,0.5070409725857145,pover_hf_nu,11133,Low,Low,30,0.0161,16.833877950723817,0
23,45.26393557388005,SD1,11133,Low,Low,30,0.0161,16.833877950723817,0
24,103.91036396555317,SD2,11133,Low,Low,30,0.0161,16.833877950723817,0
0,872.0,MeanRR,11133,Low,Low,60,0.0,21.209639193532436,0
1,69.29,MeanBPM,11133,Low,Low,60,0.0,21.209639193532436,0
2,866.0,MedianRR,11133,Low,Low,60,0.0,21.209639193532436,0
3,69.28,MedianBPM,11133,Low,Low,60,0.0,21.209639193532436,0
4,667.0,MinRR,11133,Low,Low,60,0.0,21.209639193532436,0
5,52.31,MinBPM,11133,Low,Low,60,0.0,21.209639193532436,0
6,1147.0,MaxRR,11133,Low,Low,60,0.0,21.209639193532436,0
7,89.96,MaxBPM,11133,Low,Low,60,0.0,21.209639193532436,0
8,71.71,SDNN,11133,Low,Low,60,0.0,21.209639193532436,0
9,64.39,RMSSD,11133,Low,Low,60,0.0,21.209639193532436,0
10,141.0,nn50,11133,Low,Low,60,0.0,21.209639193532436,0
11,44.34,pnn50,11133,Low,Low,60,0.0,21.209639193532436,0
12,0.0273,vlf_peak,11133,Low,Low,60,0.0,21.209639193532436,0
13,1236.0689447722339,vlf_power,11133,Low,Low,60,0.0,21.209639193532436,0
14,0.0508,lf_peak,11133,Low,Low,60,0.0,21.209639193532436,0
15,1901.4092464645478,lf_power,11133,Low,Low,60,0.0,21.209639193532436,0
16,0.1719,hf_peak,11133,Low,Low,60,0.0,21.209639193532436,0
17,1565.1996485983177,hf_power,11133,Low,Low,60,0.0,21.209639193532436,0
18,26.28436365131865,pover_vlf_per,11133,Low,Low,60,0.0,21.209639193532436,0
19,40.432479349493796,pover_lf_per,11133,Low,Low,60,0.0,21.209639193532436,0
20,33.28315699918755,pover_hf_per,11133,Low,Low,60,0.0,21.209639193532436,0
21,0.4515074229537317,pover_lf_nu,11133,Low,Low,60,0.0,21.209639193532436,0
22,0.5484925770462683,pover_hf_nu,11133,Low,Low,60,0.0,21.209639193532436,0
23,45.59948510545298,SD1,11133,Low,Low,60,0.0,21.209639193532436,0
24,90.58936199851716,SD2,11133,Low,Low,60,0.0,21.209639193532436,0
0,833.0,MeanRR,11133,Low,Low,90,0.0182,30.17860903212227,0
1,72.59,MeanBPM,11133,Low,Low,90,0.0182,30.17860903212227,0
2,827.0,MedianRR,11133,Low,Low,90,0.0182,30.17860903212227,0
3,72.55,MedianBPM,11133,Low,Low,90,0.0182,30.17860903212227,0
4,653.0,MinRR,11133,Low,Low,90,0.0182,30.17860903212227,0
5,57.69,MinBPM,11133,Low,Low,90,0.0182,30.17860903212227,0
6,1040.0,MaxRR,11133,Low,Low,90,0.0182,30.17860903212227,0
7,91.88,MaxBPM,11133,Low,Low,90,0.0182,30.17860903212227,0
8,74.99,SDNN,11133,Low,Low,90,0.0182,30.17860903212227,0
9,50.48,RMSSD,11133,Low,Low,90,0.0182,30.17860903212227,0
10,118.0,nn50,11133,Low,Low,90,0.0182,30.17860903212227,0
11,35.76,pnn50,11133,Low,Low,90,0.0182,30.17860903212227,0
12,0.0117,vlf_peak,11133,Low,Low,90,0.0182,30.17860903212227,0
13,1003.9520732836518,vlf_power,11133,Low,Low,90,0.0182,30.17860903212227,0
14,0.0586,lf_peak,11133,Low,Low,90,0.0182,30.17860903212227,0
15,1059.6417284618033,lf_power,11133,Low,Low,90,0.0182,30.17860903212227,0
16,0.1836,hf_peak,11133,Low,Low,90,0.0182,30.17860903212227,0
17,876.5707797751282,hf_power,11133,Low,Low,90,0.0182,30.17860903212227,0
18,34.14611820010537,pover_vlf_per,11133,Low,Low,90,0.0182,30.17860903212227,0
19,36.040218126625476,pover_lf_per,11133,Low,Low,90,0.0182,30.17860903212227,0
20,29.813663673269154,pover_hf_per,11133,Low,Low,90,0.0182,30.17860903212227,0
21,0.4527244690580542,pover_lf_nu,11133,Low,Low,90,0.0182,30.17860903212227,0
22,0.5472755309419457,pover_hf_nu,11133,Low,Low,90,0.0182,30.17860903212227,0
23,35.74738631881627,SD1,11133,Low,Low,90,0.0182,30.17860903212227,0
24,99.84300172727632,SD2,11133,Low,Low,90,0.0182,30.17860903212227,0
0,527.0,MeanRR,11134,High,High,30,0.0,29.886351653666683,0
1,114.04,MeanBPM,11134,High,High,30,0.0,29.886351653666683,0
2,521.0,MedianRR,11134,High,High,30,0.0,29.886351653666683,0
3,115.16,MedianBPM,11134,High,High,30,0.0,29.886351653666683,0
4,479.0,MinRR,11134,High,High,30,0.0,29.886351653666683,0
5,97.88,MinBPM,11134,High,High,30,0.0,29.886351653666683,0
6,613.0,MaxRR,11134,High,High,30,0.0,29.886351653666683,0
7,125.26,MaxBPM,11134,High,High,30,0.0,29.886351653666683,0
8,21.16,SDNN,11134,High,High,30,0.0,29.886351653666683,0
9,12.09,RMSSD,11134,High,High,30,0.0,29.886351653666683,0
10,0.0,nn50,11134,High,High,30,0.0,29.886351653666683,0
11,0.0,pnn50,11134,High,High,30,0.0,29.886351653666683,0
12,0.0039,vlf_peak,11134,High,High,30,0.0,29.886351653666683,0
13,101.83461080933945,vlf_power,11134,High,High,30,0.0,29.886351653666683,0
14,0.1094,lf_peak,11134,High,High,30,0.0,29.886351653666683,0
15,184.1494288441998,lf_power,11134,High,High,30,0.0,29.886351653666683,0
16,0.1797,hf_peak,11134,High,High,30,0.0,29.886351653666683,0
17,64.33206080475166,hf_power,11134,High,High,30,0.0,29.886351653666683,0
18,29.069349275159567,pover_vlf_per,11134,High,High,30,0.0,29.886351653666683,0
19,52.56664726608101,pover_lf_per,11134,High,High,30,0.0,29.886351653666683,0
20,18.364003458759417,pover_hf_per,11134,High,High,30,0.0,29.886351653666683,0
21,0.25890081750410626,pover_lf_nu,11134,High,High,30,0.0,29.886351653666683,0
22,0.7410991824958937,pover_hf_nu,11134,High,High,30,0.0,29.886351653666683,0
23,8.556206069550717,SD1,11134,High,High,30,0.0,29.886351653666683,0
24,28.67021864721201,SD2,11134,High,High,30,0.0,29.886351653666683,0
0,607.0,MeanRR,11134,High,High,60,0.1287,26.425085237065474,0
1,99.15,MeanBPM,11134,High,High,60,0.1287,26.425085237065474,0
2,612.0,MedianRR,11134,High,High,60,0.1287,26.425085237065474,0
3,98.04,MedianBPM,11134,High,High,60,0.1287,26.425085237065474,0
4,493.0,MinRR,11134,High,High,60,0.1287,26.425085237065474,0
5,81.74,MinBPM,11134,High,High,60,0.1287,26.425085237065474,0
6,734.0,MaxRR,11134,High,High,60,0.1287,26.425085237065474,0
7,121.7,MaxBPM,11134,High,High,60,0.1287,26.425085237065474,0
8,35.85,SDNN,11134,High,High,60,0.1287,26.425085237065474,0
9,17.33,RMSSD,11134,High,High,60,0.1287,26.425085237065474,0
10,10.0,nn50,11134,High,High,60,0.1287,26.425085237065474,0
11,2.26,pnn50,11134,High,High,60,0.1287,26.425085237065474,0
12,0.0039,vlf_peak,11134,High,High,60,0.1287,26.425085237065474,0
13,378.39302671938003,vlf_power,11134,High,High,60,0.1287,26.425085237065474,0
14,0.1016,lf_peak,11134,High,High,60,0.1287,26.425085237065474,0
15,377.17449835668833,lf_power,11134,High,High,60,0.1287,26.425085237065474,0
16,0.1836,hf_peak,11134,High,High,60,0.1287,26.425085237065474,0
17,256.78760676844104,hf_power,11134,High,High,60,0.1287,26.425085237065474,0
18,37.37749874690204,pover_vlf_per,11134,High,High,60,0.1287,26.425085237065474,0
19,37.257133044752486,pover_lf_per,11134,High,High,60,0.1287,26.425085237065474,0
20,25.36536820834547,pover_hf_per,11134,High,High,60,0.1287,26.425085237065474,0
21,0.40505198132900566,pover_lf_nu,11134,High,High,60,0.1287,26.425085237065474,0
22,0.5949480186709943,pover_hf_nu,11134,High,High,60,0.1287,26.425085237065474,0
23,12.265805946984315,SD1,11134,High,High,60,0.1287,26.425085237065474,0
24,49.19892852050555,SD2,11134,High,High,60,0.1287,26.425085237065474,0
0,634.0,MeanRR,11134,High,High,90,0.0209,21.624616574502927,0
1,94.83,MeanBPM,11134,High,High,90,0.0209,21.624616574502927,0
2,639.0,MedianRR,11134,High,High,90,0.0209,21.624616574502927,0
3,93.9,MedianBPM,11134,High,High,90,0.0209,21.624616574502927,0
4,547.0,MinRR,11134,High,High,90,0.0209,21.624616574502927,0
5,80.32,MinBPM,11134,High,High,90,0.0209,21.624616574502927,0
6,747.0,MaxRR,11134,High,High,90,0.0209,21.624616574502927,0
7,109.69,MaxBPM,11134,High,High,90,0.0209,21.624616574502927,0
8,33.08,SDNN,11134,High,High,90,0.0209,21.624616574502927,0
9,19.46,RMSSD,11134,High,High,90,0.0209,21.624616574502927,0
10,11.0,nn50,11134,High,High,90,0.0209,21.624616574502927,0
11,2.56,pnn50,11134,High,High,90,0.0209,21.624616574502927,0
12,0.0078,vlf_peak,11134,High,High,90,0.0209,21.624616574502927,0
13,273.0265413953409,vlf_power,11134,High,High,90,0.0209,21.624616574502927,0
14,0.0781,lf_peak,11134,High,High,90,0.0209,21.624616574502927,0
15,288.9515760989429,lf_power,11134,High,High,90,0.0209,21.624616574502927,0
16,0.1836,hf_peak,11134,High,High,90,0.0209,21.624616574502927,0
17,186.82603354727948,hf_power,11134,High,High,90,0.0209,21.624616574502927,0
18,36.46167572863605,pover_vlf_per,11134,High,High,90,0.0209,21.624616574502927,0
19,38.58840468459212,pover_lf_per,11134,High,High,90,0.0209,21.624616574502927,0
20,24.94991958677182,pover_hf_per,11134,High,High,90,0.0209,21.624616574502927,0
21,0.3926751275374206,pover_lf_nu,11134,High,High,90,0.0209,21.624616574502927,0
22,0.6073248724625795,pover_hf_nu,11134,High,High,90,0.0209,21.624616574502927,0
23,13.774973640962118,SD1,11134,High,High,90,0.0209,21.624616574502927,0
24,44.703326449231376,SD2,11134,High,High,90,0.0209,21.624616574502927,0
0,554.0,MeanRR,11134,High,Low,30,0.0082,29.426097896212127,0
1,108.56,MeanBPM,11134,High,Low,30,0.0082,29.426097896212127,0
2,548.0,MedianRR,11134,High,Low,30,0.0082,29.426097896212127,0
3,109.49,MedianBPM,11134,High,Low,30,0.0082,29.426097896212127,0
4,493.0,MinRR,11134,High,Low,30,0.0082,29.426097896212127,0
5,97.88,MinBPM,11134,High,Low,30,0.0082,29.426097896212127,0
6,613.0,MaxRR,11134,High,Low,30,0.0082,29.426097896212127,0
7,121.7,MaxBPM,11134,High,Low,30,0.0082,29.426097896212127,0
8,21.01,SDNN,11134,High,Low,30,0.0082,29.426097896212127,0
9,13.7,RMSSD,11134,High,Low,30,0.0082,29.426097896212127,0
10,2.0,nn50,11134,High,Low,30,0.0082,29.426097896212127,0
11,0.41,pnn50,11134,High,Low,30,0.0082,29.426097896212127,0
12,0.0273,vlf_peak,11134,High,Low,30,0.0082,29.426097896212127,0
13,37.14916444697593,vlf_power,11134,High,Low,30,0.0082,29.426097896212127,0
14,0.1055,lf_peak,11134,High,Low,30,0.0082,29.426097896212127,0
15,229.54963332890068,lf_power,11134,High,Low,30,0.0082,29.426097896212127,0
16,0.3281,hf_peak,11134,High,Low,30,0.0082,29.426097896212127,0
17,74.02041832940198,hf_power,11134,High,Low,30,0.0082,29.426097896212127,0
18,10.903160928703603,pover_vlf_per,11134,High,Low,30,0.0082,29.426097896212127,0
19,67.3720830755763,pover_lf_per,11134,High,Low,30,0.0082,29.426097896212127,0
20,21.72475599572008,pover_hf_per,11134,High,Low,30,0.0082,29.426097896212127,0
21,0.24383307221859649,pover_lf_nu,11134,High,Low,30,0.0082,29.426097896212127,0
22,0.7561669277814036,pover_hf_nu,11134,High,Low,30,0.0082,29.426097896212127,0
23,9.694262651593208,SD1,11134,High,Low,30,0.0082,29.426097896212127,0
24,28.086650383608205,SD2,11134,High,Low,30,0.0082,29.426097896212127,0
0,602.0,MeanRR,11134,High,Low,60,0.0202,28.750553443763607,0
1,99.75,MeanBPM,11134,High,Low,60,0.0202,28.750553443763607,0
2,600.0,MedianRR,11134,High,Low,60,0.0202,28.750553443763607,0
3,100.0,MedianBPM,11134,High,Low,60,0.0202,28.750553443763607,0
4,547.0,MinRR,11134,High,Low,60,0.0202,28.750553443763607,0
5,84.99,MinBPM,11134,High,Low,60,0.0202,28.750553443763607,0
6,706.0,MaxRR,11134,High,Low,60,0.0202,28.750553443763607,0
7,109.69,MaxBPM,11134,High,Low,60,0.0202,28.750553443763607,0
8,22.48,SDNN,11134,High,Low,60,0.0202,28.750553443763607,0
9,16.11,RMSSD,11134,High,Low,60,0.0202,28.750553443763607,0
10,3.0,nn50,11134,High,Low,60,0.0202,28.750553443763607,0
11,0.68,pnn50,11134,High,Low,60,0.0202,28.750553443763607,0
12,0.0273,vlf_peak,11134,High,Low,60,0.0202,28.750553443763607,0
13,107.14620300404884,vlf_power,11134,High,Low,60,0.0202,28.750553443763607,0
14,0.1133,lf_peak,11134,High,Low,60,0.0202,28.750553443763607,0
15,236.71513070810897,lf_power,11134,High,Low,60,0.0202,28.750553443763607,0
16,0.1836,hf_peak,11134,High,Low,60,0.0202,28.750553443763607,0
17,138.92327567569794,hf_power,11134,High,Low,60,0.0202,28.750553443763607,0
18,22.193375870018787,pover_vlf_per,11134,High,Low,60,0.0202,28.750553443763607,0
19,49.03120897085984,pover_lf_per,11134,High,Low,60,0.0202,28.750553443763607,0
20,28.77541515912137,pover_hf_per,11134,High,Low,60,0.0202,28.750553443763607,0
21,0.3698324593938184,pover_lf_nu,11134,High,Low,60,0.0202,28.750553443763607,0
22,0.6301675406061815,pover_hf_nu,11134,High,Low,60,0.0202,28.750553443763607,0
23,11.400619591127445,SD1,11134,High,Low,60,0.0202,28.750553443763607,0
24,29.684455109982974,SD2,11134,High,Low,60,0.0202,28.750553443763607,0
0,694.0,MeanRR,11134,High,Low,90,0.0541,9.469109783554975,0
1,86.86,MeanBPM,11134,High,Low,90,0.0541,9.469109783554975,0
2,680.0,MedianRR,11134,High,Low,90,0.0541,9.469109783554975,0
3,88.24,MedianBPM,11134,High,Low,90,0.0541,9.469109783554975,0
4,573.0,MinRR,11134,High,Low,90,0.0541,9.469109783554975,0
5,70.34,MinBPM,11134,High,Low,90,0.0541,9.469109783554975,0
6,853.0,MaxRR,11134,High,Low,90,0.0541,9.469109783554975,0
7,104.71,MaxBPM,11134,High,Low,90,0.0541,9.469109783554975,0
8,47.16,SDNN,11134,High,Low,90,0.0541,9.469109783554975,0
9,30.05,RMSSD,11134,High,Low,90,0.0541,9.469109783554975,0
10,40.0,nn50,11134,High,Low,90,0.0541,9.469109783554975,0
11,10.28,pnn50,11134,High,Low,90,0.0541,9.469109783554975,0
12,0.0156,vlf_peak,11134,High,Low,90,0.0541,9.469109783554975,0
13,709.7226041137717,vlf_power,11134,High,Low,90,0.0541,9.469109783554975,0
14,0.0859,lf_peak,11134,High,Low,90,0.0541,9.469109783554975,0
15,886.9073692238776,lf_power,11134,High,Low,90,0.0541,9.469109783554975,0
16,0.1836,hf_peak,11134,High,Low,90,0.0541,9.469109783554975,0
17,433.48698068518854,hf_power,11134,High,Low,90,0.0541,9.469109783554975,0
18,34.959690509820135,pover_vlf_per,11134,High,Low,90,0.0541,9.469109783554975,0
19,43.68750122826176,pover_lf_per,11134,High,Low,90,0.0541,9.469109783554975,0
20,21.352808261918096,pover_hf_per,11134,High,Low,90,0.0541,9.469109783554975,0
21,0.3283011478465068,pover_lf_nu,11134,High,Low,90,0.0541,9.469109783554975,0
22,0.6716988521534932,pover_hf_nu,11134,High,Low,90,0.0541,9.469109783554975,0
23,21.274326117952217,SD1,11134,High,Low,90,0.0541,9.469109783554975,0
24,63.20570558438651,SD2,11134,High,Low,90,0.0541,9.469109783554975,0
0,583.0,MeanRR,11134,Low,High,30,0.0021,35.14754136114571,0
1,103.09,MeanBPM,11134,Low,High,30,0.0021,35.14754136114571,0
2,586.0,MedianRR,11134,Low,High,30,0.0021,35.14754136114571,0
3,102.39,MedianBPM,11134,Low,High,30,0.0021,35.14754136114571,0
4,520.0,MinRR,11134,Low,High,30,0.0021,35.14754136114571,0
5,91.74,MinBPM,11134,Low,High,30,0.0021,35.14754136114571,0
6,654.0,MaxRR,11134,Low,High,30,0.0021,35.14754136114571,0
7,115.38,MaxBPM,11134,Low,High,30,0.0021,35.14754136114571,0
8,25.07,SDNN,11134,Low,High,30,0.0021,35.14754136114571,0
9,15.37,RMSSD,11134,Low,High,30,0.0021,35.14754136114571,0
10,3.0,nn50,11134,Low,High,30,0.0021,35.14754136114571,0
11,0.64,pnn50,11134,Low,High,30,0.0021,35.14754136114571,0
12,0.0078,vlf_peak,11134,Low,High,30,0.0021,35.14754136114571,0
13,153.73593324930542,vlf_power,11134,Low,High,30,0.0021,35.14754136114571,0
14,0.1133,lf_peak,11134,Low,High,30,0.0021,35.14754136114571,0
15,147.4834711566839,lf_power,11134,Low,High,30,0.0021,35.14754136114571,0
16,0.1758,hf_peak,11134,Low,High,30,0.0021,35.14754136114571,0
17,96.34070455042239,hf_power,11134,Low,High,30,0.0021,35.14754136114571,0
18,38.66985891840596,pover_vlf_per,11134,Low,High,30,0.0021,35.14754136114571,0
19,37.09715030107659,pover_lf_per,11134,Low,High,30,0.0021,35.14754136114571,0
20,24.232990780517454,pover_hf_per,11134,Low,High,30,0.0021,35.14754136114571,0
21,0.3951236757841094,pover_lf_nu,11134,Low,High,30,0.0021,35.14754136114571,0
22,0.6048763242158905,pover_hf_nu,11134,Low,High,30,0.0021,35.14754136114571,0
23,10.881592670952594,SD1,11134,Low,High,30,0.0021,35.14754136114571,0
24,33.742855481930114,SD2,11134,Low,High,30,0.0021,35.14754136114571,0
0,682.0,MeanRR,11134,Low,High,60,0.0302,15.116163738115837,0
1,88.45,MeanBPM,11134,Low,High,60,0.0302,15.116163738115837,0
2,680.0,MedianRR,11134,Low,High,60,0.0302,15.116163738115837,0
3,88.24,MedianBPM,11134,Low,High,60,0.0302,15.116163738115837,0
4,520.0,MinRR,11134,Low,High,60,0.0302,15.116163738115837,0
5,65.22,MinBPM,11134,Low,High,60,0.0302,15.116163738115837,0
6,920.0,MaxRR,11134,Low,High,60,0.0302,15.116163738115837,0
7,115.38,MaxBPM,11134,Low,High,60,0.0302,15.116163738115837,0
8,51.44,SDNN,11134,Low,High,60,0.0302,15.116163738115837,0
9,27.22,RMSSD,11134,Low,High,60,0.0302,15.116163738115837,0
10,31.0,nn50,11134,Low,High,60,0.0302,15.116163738115837,0
11,7.83,pnn50,11134,Low,High,60,0.0302,15.116163738115837,0
12,0.0078,vlf_peak,11134,Low,High,60,0.0302,15.116163738115837,0
13,1108.575089321675,vlf_power,11134,Low,High,60,0.0302,15.116163738115837,0
14,0.082,lf_peak,11134,Low,High,60,0.0302,15.116163738115837,0
15,866.2009202859961,lf_power,11134,Low,High,60,0.0302,15.116163738115837,0
16,0.207,hf_peak,11134,Low,High,60,0.0302,15.116163738115837,0
17,394.08497724579877,hf_power,11134,Low,High,60,0.0302,15.116163738115837,0
18,46.79781107772737,pover_vlf_per,11134,Low,High,60,0.0302,15.116163738115837,0
19,36.566135585548246,pover_lf_per,11134,Low,High,60,0.0302,15.116163738115837,0
20,16.63605333672438,pover_hf_per,11134,Low,High,60,0.0302,15.116163738115837,0
21,0.31269490360686725,pover_lf_nu,11134,Low,High,60,0.0302,15.116163738115837,0
22,0.6873050963931326,pover_hf_nu,11134,Low,High,60,0.0302,15.116163738115837,0
23,19.27053666355372,SD1,11134,Low,High,60,0.0302,15.116163738115837,0
24,70.1479449953423,SD2,11134,Low,High,60,0.0302,15.116163738115837,0
0,718.0,MeanRR,11134,Low,High,90,0.008,15.187902053118524,0
1,84.23,MeanBPM,11134,Low,High,90,0.008,15.187902053118524,0
2,707.0,MedianRR,11134,Low,High,90,0.008,15.187902053118524,0
3,84.87,MedianBPM,11134,Low,High,90,0.008,15.187902053118524,0
4,573.0,MinRR,11134,Low,High,90,0.008,15.187902053118524,0
5,62.5,MinBPM,11134,Low,High,90,0.008,15.187902053118524,0
6,960.0,MaxRR,11134,Low,High,90,0.008,15.187902053118524,0
7,104.71,MaxBPM,11134,Low,High,90,0.008,15.187902053118524,0
8,62.36,SDNN,11134,Low,High,90,0.008,15.187902053118524,0
9,33.49,RMSSD,11134,Low,High,90,0.008,15.187902053118524,0
10,47.0,nn50,11134,Low,High,90,0.008,15.187902053118524,0
11,12.57,pnn50,11134,Low,High,90,0.008,15.187902053118524,0
12,0.0039,vlf_peak,11134,Low,High,90,0.008,15.187902053118524,0
13,1312.4317410965261,vlf_power,11134,Low,High,90,0.008,15.187902053118524,0
14,0.0898,lf_peak,11134,Low,High,90,0.008,15.187902053118524,0
15,605.273612983538,lf_power,11134,Low,High,90,0.008,15.187902053118524,0
16,0.1836,hf_peak,11134,Low,High,90,0.008,15.187902053118524,0
17,563.6104819924147,hf_power,11134,Low,High,90,0.008,15.187902053118524,0
18,52.892571030937084,pover_vlf_per,11134,Low,High,90,0.008,15.187902053118524,0
19,24.39325152341703,pover_lf_per,11134,Low,High,90,0.008,15.187902053118524,0
20,22.71417744564589,pover_hf_per,11134,Low,High,90,0.008,15.187902053118524,0
21,0.4821782454008066,pover_lf_nu,11134,Low,High,90,0.008,15.187902053118524,0
22,0.5178217545991933,pover_hf_nu,11134,Low,High,90,0.008,15.187902053118524,0
23,23.707850537855563,SD1,11134,Low,High,90,0.008,15.187902053118524,0
24,84.94703096666981,SD2,11134,Low,High,90,0.008,15.187902053118524,0
0,639.0,MeanRR,11134,Low,Low,30,0.0093,30.3503103847132,0
1,94.17,MeanBPM,11134,Low,Low,30,0.0093,30.3503103847132,0
2,640.0,MedianRR,11134,Low,Low,30,0.0093,30.3503103847132,0
3,93.75,MedianBPM,11134,Low,Low,30,0.0093,30.3503103847132,0
4,561.0,MinRR,11134,Low,Low,30,0.0093,30.3503103847132,0
5,69.2,MinBPM,11134,Low,Low,30,0.0093,30.3503103847132,0
6,867.0,MaxRR,11134,Low,Low,30,0.0093,30.3503103847132,0
7,106.95,MaxBPM,11134,Low,Low,30,0.0093,30.3503103847132,0
8,34.07,SDNN,11134,Low,Low,30,0.0093,30.3503103847132,0
9,20.04,RMSSD,11134,Low,Low,30,0.0093,30.3503103847132,0
10,14.0,nn50,11134,Low,Low,30,0.0093,30.3503103847132,0
11,3.26,pnn50,11134,Low,Low,30,0.0093,30.3503103847132,0
12,0.0234,vlf_peak,11134,Low,Low,30,0.0093,30.3503103847132,0
13,485.8255313985811,vlf_power,11134,Low,Low,30,0.0093,30.3503103847132,0
