Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
mobile	2905	5.78	(1.49)	4.15	(1.94)	5.68	(1.65)	6
mobility	881	6.95	(1.7)	4.59	(2.24)	6.41	(1.47)	8
model	2216	6.14	(1.99)	4.86	(2.74)	4.50	(1.83)	5
modest	280	5.81	(1.3)	3.65	(2.31)	4.85	(2.38)	6
modesty	2906	6.03	(1.61)	4.36	(1.87)	5.81	(1.74)	7
moist	2217	5.14	(1.7)	3.93	(2.46)	4.71	(0.99)	5
mold	882	3.19	(1.63)	4.14	(2.4)	4.14	(2.03)	4
molest	2218	2.00	(1.71)	4.57	(3.18)	2.29	(1.73)	6
mom	2907	7.68	(2.07)	5.61	(2.76)	4.97	(2.45)	3
moment	281	5.92	(1.63)	3.38	(2.08)	4.73	(1.87)	6
money	282	7.45	(1.35)	6.00	(2.51)	6.21	(2.25)	5
monk	2219	4.31	(1.89)	3.23	(1.79)	5.69	(2.14)	4
monopoly	2220	6.00	(1.47)	4.62	(1.66)	5.14	(2.25)	8
month	283	5.07	(1.16)	4.00	(1.83)	4.86	(1.27)	5
monthly	2908	4.78	(1.56)	3.88	(2.04)	4.85	(1.76)	7
mood	2221	5.87	(1.6)	5.00	(1.85)	5.47	(1.6)	4
moody	883	2.96	(1.57)	4.33	(2.5)	4.25	(1.57)	5
moon	2222	7.00	(1.46)	5.00	(1.88)	5.57	(1.79)	4
moonlight	2909	6.94	(1.54)	4.94	(2.33)	4.63	(1.83)	9
mope	2910	2.80	(1.51)	3.19	(1.93)	4.33	(2.02)	4
moral	884	6.45	(1.15)	4.40	(2.21)	6.00	(2.13)	5
morale	2223	6.46	(2.15)	5.77	(2.45)	5.31	(1.97)	6
morbid	284	2.63	(2.14)	5.22	(2.77)	4.19	(2.71)	6
morgue	285	1.70	(1.15)	5.26	(3.09)	3.04	(1.72)	6
moron	2224	3.87	(2.2)	5.40	(1.84)	4.20	(2.18)	5
morsel	2225	5.69	(2.5)	4.63	(2.31)	5.75	(2.38)	6
mosquito	885	2.30	(1.38)	4.85	(2.68)	4.30	(1.92)	8
moss	2226	4.71	(0.99)	2.79	(1.76)	4.43	(1.28)	4
motel	2227	4.54	(2.93)	5.08	(2.36)	4.38	(2.29)	5
moth	2228	4.29	(2.2)	3.92	(2.43)	5.31	(1.8)	4
mother	286	8.74	(0.75)	6.74	(2.38)	6.52	(1.97)	6
motorcycle	2229	4.67	(2.58)	6.27	(2.31)	4.67	(2.16)	10
mountain	287	6.86	(1.52)	5.27	(2.39)	4.95	(2.01)	8
mourn	2230	1.57	(2.14)	6.93	(2.34)	2.86	(2.14)	5
mouth	2231	5.54	(1.85)	5.15	(2.61)	6.00	(1.87)	5
move	2911	5.04	(1.61)	4.87	(2.02)	5.05	(1.86)	4
movie	288	6.93	(1.49)	4.86	(2.67)	5.17	(1.73)	5
mucous	2912	2.53	(1.45)	4.15	(2.25)	3.82	(1.82)	6
mucus	886	2.80	(2.12)	3.40	(2.46)	4.40	(1.73)	5
mud	2232	5.00	(1.95)	3.67	(1.87)	4.83	(1.11)	3
muddy	887	4.15	(2.2)	4.44	(2.24)	4.68	(1.97)	5
muffin	888	6.77	(2.14)	5.19	(2.5)	5.48	(1.69)	6
muffle	2233	4.07	(1.44)	4.67	(2.09)	4.07	(1.33)	6
mug	2234	5.33	(1.95)	4.27	(2.37)	5.60	(2.13)	3
mule	2235	5.45	(1.37)	4.09	(2.12)	5.18	(0.98)	4
murder	2913	1.63	(1.13)	6.41	(2.61)	3.58	(2.60)	6
murderer	289	1.42	(0.81)	7.42	(2.14)	3.50	(2.97)	8
muscular	290	7.09	(1.35)	5.29	(2.15)	6.45	(2.16)	8
museum	889	5.62	(1.63)	3.00	(1.76)	5.24	(1.67)	6
mushroom	567	5.50	(2.18)	4.50	(2.2)	5.19	(2.14)	8
music	291	8.43	(0.9)	5.13	(3.48)	6.87	(2.46)	5
musician	2236	7.85	(1.28)	6.69	(1.38)	5.69	(1.49)	8
mutation	890	3.56	(2.33)	4.85	(2.62)	3.84	(2.21)	8
mutilate	292	1.97	(1.57)	6.03	(3.13)	3.00	(2.51)	8
mutilation	2237	1.36	(1.08)	5.86	(2.93)	2.21	(1.53)	10
mystic	891	6.04	(2.35)	5.38	(2.79)	5.58	(1.95)	6
myth	2238	5.62	(2.06)	5.77	(2.65)	4.54	(0.88)	4
nab	2239	4.00	(1.34)	5.27	(0.65)	5.00	(0.89)	3
nag	2240	3.19	(1.94)	5.00	(2.39)	4.13	(2)	3
nail	2241	5.07	(1.38)	4.14	(2.07)	4.71	(1.07)	4
naive	2914	3.94	(1.29)	4.08	(1.73)	4.47	(1.79)	5
naked	892	5.83	(2.62)	5.78	(2.49)	5.52	(1.9)	5
name	893	5.21	(2.47)	3.83	(2.43)	5.00	(1.84)	4
nameless	2915	3.64	(1.62)	3.85	(2.06)	4.13	(2.06)	8
napkin	2242	5.00	(0.35)	3.24	(1.95)	5.18	(1.01)	6
narcotic	894	4.09	(2.58)	5.33	(2.65)	4.19	(2.69)	8
narrow	2916	4.71	(1.23)	4.08	(1.88)	4.71	(1.73)	6
nasty	895	3.12	(2.39)	4.84	(2.54)	4.96	(2.44)	5
nation	2243	6.53	(1.66)	4.47	(2.27)	5.53	(2.37)	6
national	2917	5.63	(1.31)	4.27	(1.66)	5.20	(1.08)	8
native	2918	5.78	(1.45)	3.75	(2.09)	5.56	(2.11)	6
natural	896	6.62	(1.6)	3.62	(2.38)	5.58	(1.7)	7
nature	293	7.77	(1.34)	4.24	(2.45)	4.92	(2.41)	6
naughty	2919	4.29	(1.87)	5.36	(1.80)	4.86	(1.71)	7
necklace	2244	6.81	(1.28)	4.63	(2.22)	5.44	(2)	8
nectar	294	6.96	(1.4)	4.08	(2.33)	4.38	(1.47)	6
needle	897	3.62	(1.83)	5.62	(3.09)	3.85	(2.2)	6
neglect	898	1.90	(1.12)	5.15	(2.52)	3.75	(2.59)	7
negligent	2920	2.64	(1.33)	4.09	(2.31)	4.22	(2.44)	9
neighbor	2921	5.88	(1.73)	4.25	(2.18)	4.82	(1.28)	8
nerves	2245	3.59	(1.7)	6.82	(2.43)	3.88	(2.18)	6
nervous	899	2.91	(1.54)	7.50	(1.74)	3.05	(1.81)	7
nestle	2246	6.93	(1.79)	4.00	(2.1)	6.40	(1.72)	6
net	2247	4.88	(1.5)	4.38	(2.25)	4.63	(1.82)	3
neurotic	900	4.08	(2.36)	5.42	(2.89)	4.40	(2.25)	8
new	2922	6.46	(1.45)	5.76	(2.07)	5.51	(1.69)	3
news	901	5.10	(1.87)	5.73	(1.72)	4.10	(1.79)	4
newspaper	2248	5.87	(1.3)	4.33	(1.59)	5.47	(1.85)	9
nice	902	6.35	(2.88)	4.12	(2.49)	5.24	(2.37)	4
niece	2249	6.29	(1.98)	4.21	(2.33)	5.14	(1.46)	5
night	2250	5.87	(2.5)	6.67	(2.41)	4.60	(2.1)	5
nightmare	295	1.57	(1.53)	7.65	(2.48)	3.09	(3.01)	9
nine	2251	4.85	(0.38)	4.08	(1.8)	5.54	(1.56)	4
nip	2252	4.42	(1.24)	4.75	(1.14)	4.67	(1.07)	3
nipple	903	5.48	(1.66)	4.73	(2.46)	5.40	(1.83)	6
noble	2923	7.02	(1.62)	4.69	(2.07)	6.33	(2.05)	5
noise	2253	5.00	(2.22)	4.83	(2.48)	4.50	(2.11)	5
noisy	904	4.95	(2.15)	6.59	(1.84)	4.91	(1.8)	5
nonchalant	296	4.77	(0.86)	3.12	(1.93)	4.38	(1.44)	10
nonsense	905	4.18	(1.44)	3.55	(1.92)	4.41	(1.47)	8
noon	2254	6.33	(1.23)	4.33	(1.5)	5.08	(0.9)	4
noose	906	3.35	(1.6)	4.05	(1.96)	4.35	(1.9)	5
nose	2255	4.50	(1.4)	4.64	(1.65)	4.93	(1.38)	4
nosey	2256	3.62	(1.8)	4.64	(2.11)	3.64	(1.8)	5
nourish	907	6.70	(1.42)	4.15	(2.76)	5.95	(1.61)	7
novel	2257	6.46	(1.13)	5.42	(1.73)	5.67	(1.23)	5
novice	2258	4.23	(1.36)	3.69	(1.97)	4.38	(2.47)	6
nozzle	2259	4.47	(1.73)	4.67	(1.72)	4.73	(2.15)	6
nuclear	2260	2.38	(1.66)	5.31	(2.66)	3.62	(2.43)	7
nude	520	5.88	(0.91)	5.73	(1.59)	5.12	(2.03)	4
nudist	2261	5.59	(1.7)	5.47	(2.29)	5.29	(2.28)	6
nuisance	908	2.85	(1.87)	4.60	(2.96)	4.16	(1.91)	8
numb	2924	3.67	(1.59)	3.30	(2.17)	4.11	(2.20)	4
number	2262	5.23	(0.6)	4.00	(1.78)	5.31	(1.65)	6
nun	909	5.23	(2.05)	2.81	(1.86)	4.92	(1.83)	3
nurse	538	5.77	(2.16)	4.81	(1.77)	4.65	(2.33)	5
nursery	910	6.31	(2.45)	4.64	(3.03)	5.48	(2.42)	7
oasis	2263	8.15	(1.41)	5.38	(3.18)	6.38	(1.66)	5
oath	2264	5.73	(1.75)	5.13	(1.64)	4.93	(1.98)	4
obesity	911	2.81	(2.14)	4.52	(3.02)	3.52	(2.55)	7
obey	912	4.52	(1.78)	4.38	(1.4)	4.14	(2.44)	4
object	2265	5.00	(0)	3.36	(1.96)	5.00	(0)	6
obnoxious	913	3.05	(2.5)	5.00	(2.77)	5.19	(2.71)	9
obscene	914	3.48	(2.12)	4.62	(2.25)	4.16	(1.99)	7
obscure	2925	4.38	(1.67)	4.27	(1.99)	4.71	(1.79)	7
obsessed	2266	3.07	(1.69)	5.85	(2.23)	4.69	(2.29)	8
obsession	915	3.69	(1.89)	6.19	(2.43)	4.23	(2.23)	9
obstinate	2267	4.86	(1.88)	4.43	(1.74)	4.50	(1.4)	9
obvious	2926	5.20	(1.25)	4.00	(2.03)	5.45	(1.91)	7
ocean	297	7.28	(1.83)	4.76	(2.87)	5.83	(2.59)	5
octopus	2268	6.40	(1.8)	4.80	(2.11)	5.47	(1.25)	7
odd	916	4.46	(2.25)	4.13	(2.44)	4.79	(1.79)	3
odor	2269	2.44	(1.67)	5.38	(1.82)	3.56	(1.55)	4
offend	917	2.23	(1.23)	5.41	(2.48)	3.45	(2.11)	6
offensive	2927	3.05	(1.76)	5.69	(2.11)	4.93	(2.29)	9
office	568	5.19	(1.27)	4.08	(2.04)	5.88	(2.01)	6
officer	2270	3.54	(1.66)	5.69	(1.93)	3.77	(2.65)	7
oil	2271	4.71	(1.49)	3.38	(2.4)	4.92	(2.14)	3
old	2272	3.00	(2.08)	3.29	(1.68)	2.64	(1.5)	3
omelet	2273	6.55	(1.51)	4.27	(2)	5.36	(1.21)	6
omit	2274	4.00	(1.9)	4.27	(2.2)	4.73	(2.69)	4
onion	2275	4.00	(2)	4.93	(2.37)	4.60	(0.91)	5
open	2928	5.94	(1.69)	3.98	(2.09)	5.51	(1.70)	4
opera	2276	4.82	(2.19)	3.94	(2.54)	5.06	(1.71)	5
opinion	298	6.58	(1.47)	5.08	(2.4)	5.16	(1.97)	7
opponent	2929	4.35	(1.53)	5.16	(2.27)	5.45	(1.81)	8
opportunity	2277	7.81	(0.83)	6.44	(1.79)	6.69	(1.54)	11
oppose	2278	4.14	(1.61)	5.36	(2.31)	4.71	(2.43)	6
optimism	918	7.80	(1.7)	5.90	(2.59)	6.85	(1.93)	8
optimistic	2279	8.31	(0.95)	6.15	(2.54)	7.69	(1.32)	10
option	919	6.76	(1.37)	4.95	(1.83)	6.73	(1.64)	6
orange	2280	6.63	(1.45)	5.38	(2.09)	5.07	(1.98)	6
orangutan	2281	6.67	(1.29)	4.60	(2.53)	4.93	(0.46)	9
orchestra	299	6.31	(1.49)	3.75	(2.38)	5.07	(1.92)	9
ordeal	2282	3.73	(1.42)	5.40	(1.07)	4.36	(0.67)	6
ordinary	2930	4.62	(1.55)	3.91	(1.68)	4.85	(1.95)	8
organ	2283	4.80	(1.42)	4.87	(1.73)	4.33	(1.18)	5
organize	2931	6.75	(1.84)	4.86	(2.44)	6.65	(2.17)	8
orgasm	920	8.19	(1.36)	8.27	(1.08)	6.95	(2.04)	6
original	2932	6.47	(1.54)	5.22	(1.92)	5.58	(1.87)	8
ornament	2933	6.39	(1.74)	4.53	(2.19)	5.22	(1.68)	8
orphan	2284	1.87	(1.6)	5.60	(1.5)	3.80	(1.86)	6
ounce	2285	5.00	(0.39)	3.31	(1.84)	4.64	(1.82)	5
outdoors	521	7.58	(1.21)	6.35	(2.45)	6.23	(2.18)	8
outgoing	2934	6.82	(1.95)	5.82	(2.29)	5.89	(2.25)	8
outlet	2286	5.47	(1.68)	4.00	(2.56)	5.93	(1.83)	6
outrage	921	3.35	(2.03)	7.15	(2.18)	5.80	(2.65)	7
outspoken	2935	5.92	(1.88)	5.42	(2.26)	5.78	(2.25)	9
outstanding	922	7.96	(1.9)	6.44	(2.6)	6.38	(2.5)	11
oven	2287	5.92	(1.38)	4.36	(1.57)	6.00	(1)	4
overcast	923	3.33	(1.65)	2.95	(1.77)	4.14	(1.62)	8
overcome	2936	7.24	(1.95)	5.69	(2.53)	6.16	(2.32)	8
overweight	2288	1.42	(0.79)	6.42	(2.39)	4.33	(3.37)	10
overwhelmed	300	3.88	(2.64)	7.29	(1.97)	3.41	(2.41)	11
owe	2289	3.36	(2.06)	5.86	(2.32)	2.93	(1.44)	3
owl	522	5.58	(1.33)	3.96	(1.73)	5.65	(1.72)	3
oxygen	2937	6.40	(1.79)	4.31	(2.44)	5.38	(2.12)	6
pacify	2290	6.80	(1.7)	4.40	(2.35)	5.80	(2.04)	6
packet	2291	4.27	(1.27)	3.45	(2.21)	4.55	(1.29)	6
pact	2292	6.40	(1.4)	5.00	(2.24)	6.07	(1.33)	4
pail	2293	5.25	(0.45)	3.92	(1.68)	5.83	(1.27)	4
pain	301	1.54	(1.63)	7.12	(2.52)	3.27	(2.72)	4
painful	2938	1.92	(1.42)	5.74	(2.79)	3.26	(2.35)	7
paint	924	6.05	(1.8)	3.86	(2.41)	5.86	(1.9)	5
painting	2294	6.92	(1.93)	4.17	(1.99)	6.00	(1.54)	8
palace	302	7.65	(1.5)	5.29	(2.71)	5.48	(2.28)	6
pale	2295	3.00	(1.52)	3.43	(1.74)	4.36	(1.08)	4
pamphlet	925	4.73	(0.98)	3.81	(2.09)	4.62	(1.24)	8
pan	2296	5.64	(1.5)	4.64	(2.06)	5.64	(1.74)	3
pancakes	523	5.62	(2.14)	4.19	(2.3)	5.35	(1.72)	8
pang	2297	3.75	(1.91)	6.19	(2.17)	4.07	(1.33)	4
panic	601	2.73	(1.69)	7.50	(1.56)	2.85	(1.35)	5
pant	2298	4.23	(2.05)	5.54	(2.15)	4.08	(2.5)	4
pantry	2299	6.41	(1.18)	4.41	(2)	5.41	(1.8)	6
pantyhose	2300	5.29	(2.05)	4.93	(1.94)	5.43	(1.99)	9
paper	303	5.13	(1.14)	2.52	(1.78)	4.48	(1.75)	5
paradise	304	8.85	(0.37)	4.40	(3.28)	5.55	(3)	8
paragraph	2939	4.47	(1.56)	3.42	(2.08)	4.85	(2.00)	9
paralysis	926	1.64	(1.09)	4.64	(2.9)	2.55	(1.84)	9
paranoid	2940	2.59	(1.56)	5.96	(2.58)	2.86	(2.16)	8
parasite	2941	2.26	(1.48)	5.33	(2.54)	3.24	(2.19)	8
parch	2301	3.71	(2.02)	4.92	(2.36)	4.46	(2.18)	5
parlor	2302	5.27	(1.44)	3.27	(1.83)	5.00	(0.76)	6
parrot	2303	6.81	(1.76)	5.13	(2.09)	4.63	(2.13)	6
part	927	5.12	(1.93)	3.23	(2.42)	4.88	(1.68)	4
party	305	8.35	(1.7)	6.76	(3.06)	6.00	(2.57)	5
partying	2942	6.90	(1.99)	6.08	(2.37)	5.29	(2.17)	8
passage	928	5.12	(1.58)	4.31	(2.26)	4.85	(1.16)	7
passion	306	8.10	(1.32)	7.10	(2.78)	6.10	(2.26)	7
passive	2304	4.40	(1.88)	3.64	(2.02)	3.93	(2.27)	7
passport	2943	5.97	(1.46)	4.98	(2.22)	5.81	(1.77)	8
password	2944	5.02	(1.54)	3.84	(2.11)	5.84	(2.20)	8
pasta	524	6.69	(1.62)	5.00	(2)	5.92	(1.79)	5
pastry	2305	7.29	(2.33)	5.79	(2.12)	5.29	(2.46)	6
patent	307	5.10	(0.86)	3.68	(1.81)	4.68	(1.68)	6
path	2306	5.80	(1.26)	5.47	(2.07)	5.80	(1.97)	4
pathetic	2945	2.88	(1.69)	4.31	(1.97)	3.88	(2.21)	8
patience	2946	6.08	(1.60)	3.69	(2.22)	5.58	(1.99)	8
patient	929	5.86	(1.82)	4.23	(2.52)	5.52	(2.46)	7
patio	2307	5.93	(0.88)	3.33	(1.76)	5.40	(1.59)	5
patriot	930	6.59	(1.56)	4.05	(2.34)	5.32	(1.09)	7
patriotic	2308	6.09	(2.26)	5.18	(2.79)	6.00	(1.73)	9
patriotism	2309	6.86	(1.96)	5.86	(2.88)	6.36	(2.53)	10
pea	2310	5.53	(0.99)	3.33	(2.29)	6.20	(1.7)	3
peace	308	8.20	(1.2)	2.05	(2.04)	5.20	(3.35)	5
peaceful	2311	7.80	(1.42)	3.07	(2.37)	5.93	(1.71)	8
peach	2947	6.67	(1.68)	3.85	(2.16)	5.29	(1.78)	5
peanut	2312	5.31	(2.25)	3.92	(1.89)	4.77	(1.83)	6
pear	2313	6.83	(1.7)	3.67	(2.53)	4.75	(2.18)	4
pecan	2314	5.77	(1.59)	4.62	(1.76)	5.54	(1.2)	5
pee	2315	5.25	(1.44)	4.53	(2)	5.94	(1.98)	3
peep	2316	4.77	(2.01)	3.92	(1.75)	5.08	(1.85)	4
penalty	931	2.55	(1.43)	5.55	(2.21)	3.65	(1.27)	7
pencil	309	5.19	(0.69)	3.19	(1.92)	4.88	(1.95)	6
penis	932	6.25	(1.71)	6.00	(2.45)	5.90	(1.68)	5
penny	2317	4.81	(1.68)	3.47	(2.13)	5.13	(1.73)	5
penthouse	933	6.73	(1.67)	4.91	(2.47)	6.18	(1.56)	9
people	525	7.77	(1.63)	6.73	(2.15)	6.19	(2.37)	6
perfect	2948	6.85	(2.22)	6.12	(2.23)	5.95	(2.51)	7
perfection	310	6.97	(2.1)	6.32	(2.56)	6.58	(2.33)	10
perfume	934	7.23	(1.38)	4.91	(2.35)	5.86	(1.91)	7
period	2318	3.29	(1.64)	3.79	(2.19)	3.21	(1.85)	6
perish	2319	2.40	(1.55)	5.53	(2.5)	2.87	(1.6)	6
permanent	2949	4.85	(1.58)	4.51	(1.61)	4.85	(1.86)	9
permit	2320	6.31	(1.66)	4.94	(1.69)	5.50	(2.5)	6
perpetual	2950	4.64	(1.43)	4.15	(1.75)	4.59	(1.42)	9
persistent	2951	5.56	(1.52)	4.62	(2.19)	5.91	(2.21)	10
person	311	6.22	(1.84)	4.42	(2.66)	5.13	(2.05)	6
personal	2952	5.71	(1.35)	4.58	(1.85)	5.32	(1.79)	8
personality	2321	7.77	(1.48)	6.92	(1.78)	5.42	(2.68)	11
pervert	312	2.08	(1.41)	6.28	(2.49)	4.35	(2.9)	7
pessimism	2322	2.93	(2.49)	5.20	(2.43)	4.53	(2.56)	9
pessimistic	2953	2.63	(1.49)	4.02	(2.12)	4.88	(2.29)	11
pest	313	2.76	(1.59)	5.77	(2.08)	5.52	(1.92)	4
pester	2323	2.53	(1.6)	5.47	(2.39)	4.67	(1.45)	6
pet	935	7.80	(1.4)	5.15	(2.62)	6.10	(2.47)	3
phase	936	5.14	(1.06)	4.57	(1.47)	4.55	(1.77)	5
philosophy	2954	5.50	(1.77)	4.15	(2.23)	5.30	(1.68)	10
phone	2955	5.73	(1.67)	4.39	(2.03)	5.29	(1.76)	5
photo	2324	7.07	(1)	6.14	(1.99)	5.93	(1.33)	5
photograph	2956	6.75	(1.62)	5.33	(2.16)	5.88	(1.77)	10
photographer	2957	6.81	(1.42)	5.18	(2.22)	5.61	(1.65)	12
physician	2958	5.75	(1.96)	5.27	(2.10)	4.67	(2.37)	9
piano	2959	5.89	(1.58)	3.69	(2.16)	5.24	(1.97)	5
picket	2325	5.20	(0.77)	4.00	(2.07)	5.40	(1.12)	6
picnic	2326	7.46	(1.05)	5.50	(2.24)	5.58	(1.56)	6
picture	2960	6.14	(1.40)	4.63	(1.99)	5.36	(1.67)	7
pie	314	6.38	(2.16)	3.81	(2.53)	5.42	(2.14)	3
pier	2327	6.93	(1.75)	5.80	(2.6)	6.13	(1.77)	4
pierce	2328	4.47	(2.13)	6.27	(2.52)	4.80	(2.14)	6
pig	937	5.05	(1.82)	3.65	(2.48)	4.55	(1.47)	3
pigeon	2329	4.23	(2.24)	4.83	(2.29)	5.33	(1.61)	6
pill	2330	4.47	(1.41)	4.43	(1.55)	5.14	(1.29)	4
pillow	315	7.95	(1.61)	2.45	(2.04)	4.60	(2.23)	6
pilot	2331	5.85	(1.68)	4.92	(2.99)	4.92	(2.25)	5
pimp	2961	4.35	(2.31)	4.24	(2.70)	5.08	(2.46)	4
pin	2332	4.80	(1.57)	4.73	(2.02)	4.53	(1.73)	3
pinch	938	3.25	(1.52)	4.35	(1.84)	4.30	(1.66)	5
pint	2333	5.57	(1.02)	4.77	(1.24)	5.23	(0.83)	4
pipe	2334	4.92	(1.89)	3.92	(2.18)	6.23	(1.69)	4
piss	2962	3.34	(1.68)	4.25	(2.34)	5.02	(2.05)	4
pissed	2963	2.31	(1.47)	6.12	(2.54)	5.86	(2.29)	6
pistol	939	2.73	(1.8)	6.09	(2.45)	3.41	(2.36)	6
pity	940	3.05	(1.62)	4.14	(2.22)	3.81	(1.63)	4
pizza	526	6.50	(2.14)	5.38	(2)	6.04	(1.75)	5
plain	941	4.00	(1.58)	3.68	(2.4)	4.71	(2)	5
plan	2335	6.47	(1.46)	5.40	(2.72)	6.20	(1.7)	4
plane	539	6.54	(1.82)	6.20	(2.42)	4.77	(2.37)	5
planet	2336	5.69	(1.7)	4.25	(2.05)	4.81	(1.38)	6
plant	316	5.88	(2.08)	3.81	(2.48)	4.88	(2.29)	5
plate	2337	5.40	(1.35)	3.73	(2.12)	5.40	(2.13)	5
plausible	2964	5.71	(1.27)	4.21	(1.88)	5.30	(1.33)	9
play	2338	8.53	(0.92)	7.47	(1.6)	7.00	(1.77)	4
playful	2965	6.68	(1.72)	5.64	(1.99)	5.49	(1.68)	7
playground	2966	7.33	(1.55)	5.62	(2.27)	5.77	(1.84)	10
plaza	2339	6.23	(1.3)	5.00	(1.41)	5.17	(0.58)	5
plea	2340	4.17	(1.4)	5.36	(1.29)	4.55	(2.58)	4
plead	2341	3.40	(1.8)	5.33	(2.23)	3.80	(2.27)	5
pleased	2342	8.23	(1.96)	6.69	(2.81)	7.00	(2.12)	7
pleasure	317	8.38	(0.86)	5.59	(2.96)	6.28	(2.31)	8
pledge	2343	6.27	(1.85)	5.27	(2.83)	4.27	(2)	6
plod	2344	4.67	(1.18)	4.14	(1.96)	4.64	(2.13)	4
poach	2345	3.53	(1.46)	5.53	(1.51)	4.67	(1.54)	5
pocket	2967	5.15	(1.05)	3.53	(1.80)	5.39	(1.33)	6
podium	2968	5.42	(1.49)	4.71	(2.13)	5.66	(1.92)	6
poem	2346	6.86	(1.29)	4.29	(2.4)	5.57	(1.16)	4
poet	2347	6.77	(1.64)	5.67	(2.1)	4.58	(1.73)	4
poetry	318	6.23	(1.66)	3.76	(2.63)	5.28	(2.07)	6
poise	2348	7.13	(1.73)	5.07	(2.31)	6.33	(1.76)	5
poison	319	1.81	(1.06)	6.62	(2.86)	3.27	(2.69)	6
poisonous	2969	2.00	(1.41)	5.66	(2.54)	3.47	(2.25)	9
poker	2349	5.86	(1.92)	5.36	(2.24)	5.43	(1.22)	5
pole	2350	5.27	(0.8)	4.47	(1.36)	5.53	(1.25)	4
police	2351	3.80	(1.97)	6.33	(1.95)	3.13	(1.73)	6
policy	2352	4.60	(1.59)	4.33	(2.47)	4.20	(1.7)	6
polite	2970	6.44	(1.48)	4.19	(1.85)	5.64	(1.53)	6
politeness	320	7.43	(1.04)	3.74	(2.38)	6.13	(1.87)	10
politics	2353	3.69	(1.49)	5.62	(2.43)	3.77	(2.2)	8
pollen	2354	3.13	(1.59)	4.56	(2.37)	3.81	(1.38)	6
pollute	321	1.77	(1.07)	6.04	(2.59)	4.50	(2.57)	7
pollution	2355	2.07	(1.28)	5.13	(2.53)	3.53	(2.5)	9
pompous	2971	4.60	(2.12)	4.53	(1.93)	5.38	(2.16)	7
pond	2356	5.93	(1.38)	4.00	(2.04)	5.14	(0.53)	4
pony	2357	6.69	(1.93)	5.00	(2.8)	5.31	(1.75)	4
pool	2358	8.00	(1.41)	5.57	(3.03)	5.86	(2.21)	4
poor	2359	2.07	(2.2)	5.23	(2.98)	2.69	(2.59)	4
popcorn	2360	6.69	(1.84)	4.83	(2.25)	5.50	(1.51)	7
porch	2361	6.31	(1.75)	4.08	(2.36)	5.15	(1.34)	5
pork	2362	5.25	(1.13)	3.75	(2.02)	5.19	(2.01)	4
porpoise	2363	6.60	(1.55)	5.20	(1.7)	5.07	(1.62)	8
position	2364	5.93	(1.22)	5.57	(1.91)	6.36	(1.65)	8
positive	2365	8.07	(1.03)	5.20	(2.27)	6.67	(1.8)	8
poster	942	5.25	(1.59)	3.33	(2.08)	4.88	(1.7)	6
postman	2972	5.34	(1.42)	3.58	(1.94)	4.88	(1.13)	7
potato	2973	5.40	(1.85)	3.65	(2.19)	5.22	(2.19)	6
potential	2366	6.94	(1.18)	6.00	(2.19)	6.56	(2.34)	9
pout	2367	3.50	(2.21)	4.62	(2.33)	4.15	(2.12)	4
poverty	322	1.46	(0.76)	4.84	(2.75)	2.80	(2.24)	7
power	323	6.12	(2.42)	6.44	(2.06)	7.28	(2.11)	5
powerful	324	6.81	(1.74)	5.80	(2.75)	7.12	(2.59)	8
practical	2974	5.80	(1.74)	3.97	(1.99)	5.84	(1.73)	9
prairie	325	5.93	(1.33)	3.26	(1.93)	4.39	(1.89)	7
praise	2368	8.13	(1.19)	6.33	(2.06)	6.93	(2.31)	6
pray	2369	6.53	(2.36)	3.93	(2.69)	5.00	(2.62)	4
prayer	2370	7.38	(1.94)	6.50	(2.11)	5.75	(2.83)	6
preach	2371	5.67	(2.74)	6.25	(2.42)	4.83	(2.25)	6
precious	2975	6.93	(1.41)	5.34	(2.11)	5.36	(1.71)	8
precise	2976	5.97	(1.38)	4.31	(2.07)	6.14	(1.82)	7
predator	2977	2.73	(1.59)	5.29	(2.49)	4.24	(2.61)	8
predict	2978	5.80	(1.27)	4.82	(1.73)	5.20	(1.39)	7
prefer	2372	5.87	(1.88)	4.53	(1.77)	5.27	(1.62)	6
pregnant	2373	4.00	(3.05)	6.33	(3.03)	4.92	(2.97)	8
prejudice	2979	2.76	(1.45)	5.49	(2.08)	4.54	(2.15)	9
prejudiced	2980	2.82	(1.66)	4.82	(2.36)	4.67	(2.36)	10
preliminary	2981	4.93	(1.30)	4.44	(2.07)	4.80	(1.41)	11
preoccupied	2374	2.92	(0.95)	5.69	(1.38)	3.08	(1.75)	11
present	943	7.32	(1.64)	4.68	(2.59)	6.14	(1.67)	7
president	2375	4.93	(2.12)	5.73	(1.83)	3.73	(2.43)	9
press	2376	4.88	(1.02)	5.00	(1.2)	4.67	(0.62)	5
pressure	944	3.27	(1.93)	6.55	(2.15)	3.77	(2.41)	8
prestige	945	7.09	(2.14)	5.59	(2.38)	6.77	(2.11)	8
pretty	326	7.85	(1.09)	5.37	(2.31)	6.05	(2.11)	6
previous	2982	5.06	(0.88)	3.69	(1.85)	5.03	(1.38)	8
price	2377	3.60	(1.3)	4.40	(2.29)	3.47	(1.51)	5
prick	946	3.45	(1.65)	5.27	(2.31)	4.24	(1.7)	5
pride	327	7.22	(2.03)	5.84	(2.26)	7.28	(2.08)	5
