Word	Wdnum	ValMn	ValSD	AroMn	AroSD	DomMn	DomSD	Length
prince	2378	6.40	(1.59)	5.27	(2.25)	5.67	(2.5)	6
princess	2379	6.65	(1.5)	5.60	(1.96)	5.60	(2.04)	8
prison	329	2.25	(1.76)	5.92	(3.34)	4.58	(3.2)	6
prisoner	2983	3.43	(1.80)	4.14	(2.10)	4.75	(2.69)	8
privacy	330	5.73	(1.58)	3.93	(2.09)	4.87	(2)	7
private	2984	5.48	(1.78)	4.98	(2.35)	6.23	(1.95)	7
prize	2985	6.86	(2.08)	5.68	(2.78)	5.61	(2.13)	5
problem	2380	3.00	(1.41)	5.13	(2.39)	3.80	(2.4)	7
procedure	2381	4.67	(1.59)	5.14	(1.83)	4.93	(1.82)	9
professional	2986	6.43	(1.68)	4.81	(2.03)	6.41	(1.85)	12
profit	331	7.80	(1.47)	7.40	(1.55)	6.20	(2.68)	6
profitable	2987	7.20	(1.78)	6.00	(2.14)	6.43	(2.28)	10
progress	947	7.45	(1.36)	6.05	(2.37)	6.30	(2.13)	8
prohibit	2988	3.56	(1.64)	3.81	(2.18)	4.19	(2.43)	8
promotion	332	8.00	(1.6)	5.67	(2.96)	6.83	(2.33)	9
propeller	2382	5.94	(1.69)	4.63	(3.05)	5.75	(1.06)	9
proper	2383	5.80	(1.97)	3.47	(1.68)	5.40	(1.99)	6
prose	2384	5.50	(0.85)	5.07	(1.07)	5.43	(0.85)	5
prosper	2989	7.64	(1.53)	5.89	(2.57)	6.52	(2.27)	7
prosperity	2990	7.10	(1.74)	5.25	(2.35)	6.33	(2.23)	10
prosperous	2991	7.44	(1.79)	6.44	(2.02)	6.56	(2.41)	10
prostitute	2385	4.64	(2.76)	5.50	(2.47)	6.29	(2.13)	10
protect	2992	6.84	(1.61)	5.78	(1.83)	6.00	(2.60)	7
protected	333	6.25	(1.97)	4.10	(2)	5.30	(1.81)	9
proud	334	8.08	(1.08)	5.91	(2.59)	6.73	(2.76)	5
prude	2993	3.72	(1.68)	3.81	(1.80)	5.69	(2.01)	5
prudent	2994	4.92	(1.75)	4.23	(1.66)	5.17	(1.56)	7
pry	2386	3.67	(1.35)	5.00	(2.48)	4.20	(2.34)	3
psycho	2995	3.03	(1.86)	4.91	(2.43)	4.13	(2.25)	6
pub	2387	6.56	(2.16)	5.63	(2.22)	6.19	(1.72)	3
puddle	2388	4.88	(1.89)	3.63	(1.93)	4.81	(2.23)	6
puke	2996	2.40	(1.74)	4.99	(2.22)	4.09	(2.25)	4
pull	2997	5.00	(1.54)	4.02	(2.11)	5.64	(2.14)	4
pulp	2389	5.13	(2)	4.40	(1.72)	4.93	(1.58)	4
pulpit	2390	5.60	(1.72)	4.64	(1.6)	5.14	(1.17)	6
pun	2391	6.13	(1.2)	4.50	(1.83)	5.44	(1.03)	3
pungent	948	4.38	(2.11)	4.19	(2.2)	5.10	(1.7)	7
punish	2392	2.15	(0.99)	6.85	(2.03)	2.46	(1.39)	6
punishment	335	2.40	(1.5)	5.80	(2.54)	3.53	(2.59)	10
punk	2393	3.94	(2.52)	5.06	(2.14)	5.19	(2.83)	4
puppy	336	7.30	(2.41)	6.10	(2.69)	4.80	(2.62)	5
purify	2394	6.44	(1.41)	5.19	(1.83)	5.69	(1.08)	6
pus	602	2.84	(2.15)	4.92	(2.29)	4.40	(2.1)	3
pushy	2395	3.67	(1.63)	5.60	(1.76)	3.73	(1.58)	5
putrid	337	2.86	(1.83)	5.46	(2.37)	4.85	(2.12)	6
python	949	5.39	(2.38)	5.56	(2.36)	6.33	(2.22)	6
quality	950	6.39	(1.72)	4.50	(1.92)	6.00	(1.46)	7
quarrel	338	3.50	(1.96)	6.10	(2.07)	4.05	(1.96)	7
quart	951	5.45	(1.85)	4.10	(2.4)	5.55	(1.9)	5
queen	952	5.81	(1.08)	4.73	(1.96)	4.67	(1.83)	5
quench	2396	5.21	(2.01)	3.92	(1.71)	5.85	(2.19)	6
question	2998	5.16	(1.80)	4.80	(2.25)	5.57	(1.84)	8
quick	953	6.70	(1.59)	6.65	(1.93)	6.65	(1.95)	5
quiet	339	5.75	(1.54)	2.50	(1.73)	5.08	(2.5)	5
quilt	2397	5.50	(1.79)	4.07	(1.98)	6.00	(1.57)	5
quit	2398	2.69	(1.65)	4.54	(2.63)	3.46	(2.47)	4
rabbit	527	6.40	(1.78)	3.64	(1.98)	6.04	(1.72)	6
rabies	340	1.58	(0.9)	6.08	(2.87)	4.00	(2.3)	6
race	2399	6.13	(2.06)	5.44	(2.28)	5.44	(2.13)	4
rack	2400	6.43	(1.7)	5.64	(3)	5.36	(1.69)	4
radar	2401	4.73	(1.28)	4.87	(1.68)	5.20	(0.94)	5
radiant	954	6.35	(2.08)	5.05	(2.82)	5.90	(2.1)	7
radiator	955	4.50	(1.36)	4.45	(2.09)	4.75	(1.83)	8
radio	341	6.67	(1.59)	5.36	(2.9)	5.50	(2.03)	5
raft	2402	5.88	(1.26)	5.06	(2.52)	4.75	(1.34)	4
rag	2403	3.71	(1.33)	3.14	(1.79)	3.71	(2.27)	3
rage	342	2.55	(2.34)	8.33	(1.23)	7.18	(1.89)	4
raid	2999	4.38	(1.89)	5.69	(2.25)	5.60	(1.85)	4
railroad	3000	5.25	(1.24)	3.36	(1.94)	5.48	(1.47)	8
rain	569	5.36	(2.64)	3.68	(2.38)	5.20	(1.87)	4
rainbow	343	8.00	(1.37)	4.88	(2.68)	4.88	(2.25)	7
raise	2404	6.07	(2.34)	5.60	(2.64)	5.53	(1.96)	5
rally	2405	6.60	(1.59)	6.33	(2.53)	5.93	(1.58)	5
ramble	2406	4.00	(1.89)	4.20	(2.11)	4.00	(1.77)	6
rancid	956	4.47	(2.37)	5.37	(2.22)	5.32	(1.67)	6
randy	2407	5.75	(1.18)	4.75	(2.21)	4.50	(1.71)	5
rape	344	1.70	(1.64)	5.30	(3.53)	3.30	(2.45)	4
rapid	3001	6.23	(1.75)	6.02	(2.31)	5.64	(1.67)	5
rare	3002	6.34	(1.83)	5.75	(2.22)	5.11	(2.24)	4
rash	2408	3.27	(1.94)	5.07	(2.31)	4.27	(2.09)	4
rat	345	3.50	(1.51)	4.50	(2.11)	5.58	(2.23)	3
rational	3003	6.04	(1.60)	4.04	(2.15)	6.23	(2.00)	8
rattle	346	5.50	(1.72)	4.40	(1.65)	3.80	(1.48)	6
rattlesnake	3004	3.91	(2.51)	6.02	(2.72)	4.02	(2.25)	11
raw	2409	5.07	(1.22)	4.60	(1.76)	5.20	(1.15)	3
razor	957	5.00	(2.03)	6.22	(2.13)	5.28	(2.16)	5
react	2410	5.53	(0.99)	5.47	(1.88)	5.60	(1.72)	5
read	3005	5.23	(2.12)	3.32	(2.31)	5.43	(2.65)	4
ready	2411	6.25	(1.13)	4.81	(1.6)	6.38	(1.67)	5
real	3006	6.59	(1.92)	4.86	(2.34)	5.93	(2.29)	4
realize	2412	5.93	(1.28)	4.93	(2.09)	5.00	(1.96)	7
reap	2413	5.44	(2.37)	4.69	(2.18)	5.31	(2.3)	4
rebellious	3007	5.00	(1.92)	5.58	(2.40)	6.31	(2.03)	10
rebuff	2414	5.60	(1.98)	4.65	(2.39)	5.25	(1.45)	6
recede	2415	4.33	(0.98)	4.00	(2.17)	4.87	(1.25)	6
recipe	2416	6.33	(1.63)	5.60	(2.23)	5.73	(1.28)	6
reckless	3008	4.60	(2.23)	5.60	(2.22)	5.40	(2.23)	8
recognize	3009	6.16	(1.59)	4.95	(2.14)	6.11	(1.74)	9
recommend	3010	6.82	(1.47)	4.98	(2.27)	6.27	(1.88)	9
rectangle	3011	5.09	(0.83)	3.74	(1.89)	5.27	(1.21)	9
red	570	6.36	(1.38)	4.96	(2.13)	5.33	(1.37)	3
redeem	2417	7.00	(1.41)	5.43	(1.65)	5.79	(1.05)	6
reef	2418	6.50	(1.75)	5.00	(2.45)	4.56	(1.93)	4
refine	2419	5.20	(1.57)	5.00	(1.6)	5.40	(1.64)	6
reflection	2420	5.81	(1.76)	4.69	(2.02)	5.75	(1.73)	10
refreshment	347	7.83	(1.11)	3.92	(2.54)	5.00	(2.22)	11
refrigerator	2421	5.64	(1.01)	4.57	(1.87)	6.14	(2.21)	12
refugee	2422	3.93	(1.49)	4.80	(1.78)	3.87	(2.72)	7
refuse	3012	3.61	(1.65)	3.95	(1.93)	5.45	(2.56)	6
refute	2423	4.20	(1.93)	4.71	(1.98)	4.80	(1.82)	6
regime	2424	4.94	(1.65)	5.31	(1.78)	5.50	(1.97)	6
regret	2425	2.44	(1.15)	5.31	(1.99)	3.06	(1.34)	6
regretful	348	2.33	(1.18)	5.73	(2.43)	3.93	(2.52)	9
reign	2426	6.00	(1.83)	5.44	(2.42)	6.44	(2.45)	5
rejected	349	1.83	(1.59)	6.67	(2.35)	3.42	(2.81)	8
rejection	2427	1.80	(1.01)	6.60	(2.29)	2.33	(1.68)	9
rejoice	3013	7.80	(1.47)	6.41	(2.28)	6.18	(1.91)	7
relate	2428	5.67	(1.76)	4.13	(2.39)	5.20	(1.57)	6
relax	2429	8.00	(1.47)	2.29	(1.9)	5.93	(3.1)	5
relaxed	350	6.40	(1.92)	3.20	(2.48)	5.60	(1.4)	7
relent	2430	4.53	(0.83)	4.40	(1.8)	3.33	(1.5)	6
reliable	3014	6.54	(1.88)	4.25	(2.14)	6.71	(1.98)	8
relic	2431	5.64	(1.22)	4.57	(1.95)	6.14	(1.83)	5
relief	2432	7.13	(1.26)	4.31	(1.85)	5.44	(1.67)	6
religion	2433	5.00	(1.59)	5.44	(1.97)	4.88	(2.68)	8
rely	2434	4.57	(1.02)	4.62	(2.26)	4.23	(2.74)	4
remember	3015	6.70	(1.75)	4.91	(2.55)	5.84	(2.01)	8
remorse	2435	2.21	(1.25)	5.64	(2.24)	3.57	(2.62)	7
remove	2436	4.40	(1.12)	4.87	(1.92)	4.53	(1.19)	6
render	2437	4.53	(1.41)	5.20	(1.52)	4.93	(1.83)	6
rent	2438	4.14	(1.23)	4.86	(0.95)	5.07	(2.23)	4
repay	3016	5.08	(1.45)	4.79	(1.73)	5.25	(1.77)	5
repent	2439	4.38	(2.33)	4.67	(2.39)	3.62	(2.36)	6
repentant	351	5.00	(1.24)	4.14	(1.7)	5.00	(2.35)	9
report	2440	4.07	(1.94)	4.20	(2.73)	3.33	(1.35)	6
reptile	958	5.50	(1.82)	5.11	(2.08)	5.33	(2.33)	7
repulsed	2441	2.40	(1.5)	6.00	(1.77)	3.93	(1.67)	8
repulsive	3017	3.09	(1.90)	4.55	(2.50)	5.07	(2.19)	9
rescue	352	7.90	(1.07)	7.10	(2.25)	6.70	(2.41)	6
resent	959	3.90	(1.41)	4.24	(2.21)	3.80	(1.82)	6
reserved	353	4.92	(1.73)	3.00	(2.37)	5.25	(2.22)	8
resign	2442	2.43	(1.4)	3.83	(2.04)	4.25	(1.82)	6
resist	2443	5.38	(1.93)	5.27	(1.83)	6.57	(1.45)	6
resolve	3018	7.03	(1.67)	5.84	(1.89)	6.22	(2.14)	7
respect	354	7.25	(1.48)	5.12	(2.32)	6.25	(2.41)	7
respectful	355	6.92	(1.78)	3.67	(2.77)	5.17	(2.33)	10
response	2444	5.47	(0.64)	4.53	(2.1)	5.13	(2.13)	8
responsible	3019	6.44	(1.67)	4.27	(2.20)	6.46	(2.03)	11
restaurant	960	6.62	(2.09)	6.14	(2.37)	6.29	(1.19)	10
restless	3020	3.80	(1.75)	4.63	(2.32)	4.89	(2.33)	8
retain	2445	5.44	(1.63)	4.25	(2.38)	5.94	(1.69)	6
retard	2446	3.80	(2.27)	4.47	(1.85)	3.67	(1.54)	6
retire	2447	6.57	(2.47)	4.07	(2.7)	6.86	(2.48)	6
retreat	2448	4.27	(1.58)	4.47	(2)	4.60	(2.47)	7
reunion	961	6.45	(1.96)	6.05	(2.35)	5.80	(2.14)	7
reveal	2449	6.27	(1.87)	6.00	(1.96)	5.67	(2.09)	6
revere	2450	4.71	(1.94)	4.08	(2.33)	5.46	(1.61)	6
reverent	356	5.50	(1.1)	4.20	(1.7)	4.84	(1.68)	8
revert	2451	5.07	(1.86)	4.57	(1.7)	5.00	(2.04)	6
revise	2452	4.53	(1.77)	4.27	(2.02)	4.57	(1.09)	6
revitalize	3021	6.81	(1.37)	5.53	(2.27)	5.65	(1.63)	10
revive	2453	6.57	(2.41)	5.62	(2.33)	5.08	(2.5)	6
revolt	357	3.80	(1.75)	7.00	(2.16)	6.70	(2.79)	6
revolver	962	5.65	(1.95)	5.25	(2.02)	5.75	(1.92)	8
reward	358	7.13	(1.55)	4.53	(2.39)	5.80	(2.18)	6
rhythm	2454	6.80	(2.04)	5.14	(1.96)	6.07	(1.73)	6
rich	2455	6.47	(2.67)	5.47	(2.61)	6.60	(1.96)	4
riches	359	7.47	(1.62)	6.50	(2.56)	6.50	(2.19)	6
riddle	2456	6.13	(1.2)	5.44	(1.71)	4.75	(1.13)	6
ridicule	360	3.80	(2.09)	4.90	(2.57)	4.05	(2.5)	8
ridiculous	3022	5.48	(2.04)	5.34	(2.16)	5.33	(1.91)	10
rifle	603	5.48	(2.74)	6.48	(1.92)	5.46	(2.7)	5
right	2457	6.00	(1.21)	4.63	(2.28)	6.06	(1.73)	5
rigid	963	4.15	(2.43)	4.75	(2.73)	4.85	(2.21)	5
rigor	2458	4.73	(1.98)	5.53	(2.2)	4.73	(2.02)	5
ring	2459	5.64	(1.01)	4.43	(1.95)	5.36	(1.74)	4
rink	2460	5.81	(1.52)	4.94	(1.73)	6.00	(1.93)	4
riot	361	3.55	(1.64)	6.15	(2.46)	3.95	(2.01)	4
risk	2461	5.00	(2.29)	6.57	(1.83)	3.86	(2.28)	4
river	362	6.60	(1.65)	4.00	(2.05)	4.40	(1.07)	5
roach	363	3.08	(1.73)	4.91	(2.63)	5.45	(2.84)	5
road	2462	5.47	(1.06)	4.40	(1.64)	5.67	(1.8)	4
roast	2463	5.80	(1.82)	5.67	(2.19)	6.07	(1.49)	5
rob	2464	3.27	(1.62)	6.13	(2.26)	2.93	(2.05)	3
robber	964	3.11	(1.59)	5.70	(2.45)	4.32	(2.33)	6
robbery	2465	2.63	(1.45)	6.56	(2.25)	2.69	(1.35)	7
robot	2466	5.67	(1.59)	4.73	(2.4)	4.27	(2.15)	5
rock	965	5.84	(1.57)	4.45	(2.35)	5.26	(2.08)	4
rocket	3023	6.45	(1.78)	5.52	(2.29)	5.39	(1.73)	6
rodent	3024	3.47	(1.68)	3.69	(2.12)	5.50	(2.11)	6
rodeo	2467	6.13	(1.63)	5.56	(1.82)	4.63	(1.45)	5
role	2468	6.31	(1.4)	4.25	(2.21)	6.19	(1.42)	4
rollercoaster	528	7.80	(1.83)	7.60	(2.14)	5.20	(2.83)	13
romance	2469	6.94	(1.65)	6.38	(1.89)	5.75	(1.57)	7
romantic	364	8.13	(1.19)	7.93	(1.39)	6.13	(2.45)	8
roof	2470	5.56	(1.46)	4.19	(1.94)	5.63	(2.03)	4
room	2471	5.56	(1.09)	4.00	(2.07)	5.13	(1.71)	4
rooster	3025	5.27	(1.67)	4.42	(2.15)	5.46	(1.40)	7
rope	2472	5.00	(1.69)	4.60	(0.91)	4.93	(1.98)	4
rose	3026	5.80	(2.09)	4.73	(2.23)	6.11	(1.65)	4
rot	2473	3.40	(2.13)	5.07	(2.43)	3.33	(1.84)	3
rotten	365	2.67	(1.4)	4.27	(2.58)	4.47	(2.07)	6
rough	966	4.71	(1.79)	4.95	(1.77)	4.81	(1.72)	5
round	3027	5.06	(0.80)	4.09	(1.89)	5.09	(1.09)	5
rower	2474	5.38	(1.78)	5.38	(1.86)	5.63	(1.2)	5
royalty	2475	6.60	(1.45)	5.47	(2.17)	5.60	(2.1)	7
ruby	2476	7.20	(1.15)	5.60	(2.35)	6.13	(1.85)	4
rude	366	2.82	(2.27)	6.42	(2.78)	5.55	(2.77)	4
rug	2477	4.93	(1.16)	4.33	(1.35)	5.53	(1.3)	3
rugby	2478	6.00	(1.31)	5.07	(2.34)	5.27	(1.49)	5
ruin	3028	2.82	(2.03)	4.57	(2.58)	4.70	(2.41)	4
ruins	2479	5.13	(1.86)	5.00	(2.07)	4.63	(0.96)	5
ruler	2480	4.81	(1.91)	4.06	(2.69)	5.81	(2.74)	5
rules	2481	4.00	(1.41)	4.19	(1.6)	3.00	(1.75)	5
rum	2482	6.44	(1.63)	5.06	(2.59)	5.56	(2.45)	3
rumor	3029	4.57	(2.03)	5.14	(2.11)	4.86	(2.29)	5
runner	571	5.64	(2.04)	3.88	(2.26)	5.80	(1.71)	6
rural	3030	5.31	(1.68)	3.81	(2.24)	5.73	(1.91)	5
rush	2483	4.13	(2.1)	5.87	(2.17)	4.13	(1.68)	4
rusty	367	3.92	(1.08)	4.25	(2.38)	4.92	(1.44)	5
rye	2484	5.00	(0.55)	4.43	(2.17)	5.14	(2.11)	3
sabotage	3031	3.25	(1.87)	4.69	(2.51)	5.16	(2.53)	8
sad	368	1.87	(1.06)	4.20	(2.31)	4.13	(2.2)	3
sadness	2485	2.25	(1.65)	5.25	(2.27)	2.94	(1.44)	7
safe	967	6.30	(2.2)	4.00	(2.55)	5.79	(1.75)	4
safety	2486	6.20	(1.97)	4.40	(2.41)	5.67	(2.06)	6
sailboat	529	6.52	(1.81)	4.76	(2.33)	5.80	(1.76)	8
saint	968	5.84	(1.71)	5.05	(1.08)	5.11	(2.18)	5
salad	369	5.40	(1.5)	3.73	(2.46)	5.67	(1.05)	5
salary	2487	6.60	(1.72)	5.33	(2.64)	4.93	(1.94)	6
sale	2488	6.73	(1.28)	5.00	(2.27)	5.53	(2)	4
salon	2489	4.93	(1.22)	4.00	(1.93)	4.93	(1.44)	5
salt	2490	5.43	(1.09)	5.23	(1.83)	5.92	(1.5)	4
salty	3032	4.19	(1.83)	4.33	(2.04)	5.42	(1.78)	5
salute	370	5.56	(1.55)	5.12	(2.19)	5.59	(2.18)	6
sanctuary	3033	6.15	(2.02)	3.54	(2.41)	5.54	(2.43)	9
sand	2491	5.79	(1.93)	4.50	(1.99)	5.43	(1.74)	4
sandwich	2492	5.93	(1.62)	5.80	(1.9)	6.00	(1.66)	8
sapphire	371	6.60	(2.03)	5.13	(2.85)	5.47	(2.29)	8
sarcastic	3034	5.68	(1.91)	4.77	(1.83)	6.36	(1.84)	9
satellite	2493	6.43	(1.5)	5.29	(2.2)	4.93	(2.23)	9
satire	2494	6.63	(1.89)	5.25	(2.57)	5.94	(1.84)	6
satisfaction	2495	7.13	(1.54)	6.19	(2.46)	6.25	(1.39)	12
satisfied	372	7.44	(1.59)	4.44	(2.01)	5.11	(2.89)	9
saucer	2496	5.00	(1.26)	4.56	(1.67)	5.00	(1.51)	6
savage	3035	6.02	(2.82)	6.11	(2.38)	6.41	(2.40)	6
save	969	6.27	(1.86)	5.09	(2.39)	6.23	(1.8)	4
savior	373	7.73	(1.49)	5.87	(3.11)	6.60	(2.35)	6
scalding	970	3.17	(2.2)	6.89	(2.05)	3.72	(2.4)	8
scam	3036	2.44	(1.66)	3.75	(2.72)	4.34	(3.06)	4
scandal	971	4.05	(1.65)	4.95	(2.01)	4.84	(1.71)	7
scapegoat	972	3.81	(1.66)	4.57	(2.06)	3.57	(1.8)	9
scar	973	3.60	(1.31)	4.65	(1.73)	4.25	(1.77)	4
scare	2497	4.69	(1.96)	6.31	(2.5)	4.06	(1.91)	5
scared	604	3.52	(2.24)	6.84	(2.1)	3.48	(2.28)	6
scarf	2498	5.50	(1.61)	3.54	(1.94)	5.77	(1.92)	5
scary	2499	4.36	(1.78)	6.36	(2.13)	4.64	(2.37)	5
scene	2500	5.63	(1.45)	5.06	(1.98)	5.13	(1.54)	5
scent	2501	5.93	(1.03)	4.73	(1.91)	4.80	(1.08)	5
scholar	374	7.08	(1.38)	5.00	(2.19)	5.82	(2.04)	7
school	2502	4.29	(2.58)	3.77	(1.92)	4.92	(2.75)	6
science	2503	4.75	(1.98)	4.13	(2.39)	4.88	(2.25)	7
scientific	2504	6.07	(1.77)	5.23	(1.83)	5.77	(1.69)	10
scissors	974	5.14	(0.48)	4.14	(1.82)	4.95	(1.8)	8
scoff	2505	4.80	(2.53)	5.15	(1.79)	5.15	(1.79)	5
scold	2506	2.56	(1.21)	6.00	(1.97)	3.63	(2.33)	5
scorch	2507	3.33	(2.35)	5.07	(2.53)	4.07	(1.75)	6
scorching	975	3.55	(1.57)	4.67	(3.09)	4.14	(1.96)	9
scorn	375	3.07	(2.09)	5.53	(2.26)	4.40	(2.35)	5
scornful	376	4.00	(2.22)	4.20	(2.17)	4.80	(1.47)	8
scorpion	976	3.61	(2.03)	4.63	(2.99)	4.06	(2.29)	8
scream	605	4.04	(2.03)	6.68	(2.36)	4.68	(2.04)	6
scrotum	2508	5.69	(1.4)	4.06	(2.43)	6.06	(1.61)	7
scuff	2509	3.67	(1.8)	5.33	(1.35)	4.80	(2.11)	5
scum	377	3.00	(1.84)	5.12	(2.34)	3.94	(2.05)	4
scurvy	378	3.53	(2.1)	4.41	(2.85)	4.29	(2.31)	6
sea	2510	6.69	(1.85)	4.38	(2.92)	4.50	(1.55)	3
seagull	2511	5.53	(1.64)	4.67	(2.13)	5.07	(1.86)	7
seal	2512	5.40	(1.3)	5.67	(1.4)	5.80	(1.82)	4
seasick	379	2.20	(1.15)	5.20	(2.98)	3.47	(2.03)	7
seat	380	4.60	(1.06)	2.60	(1.84)	4.60	(2.16)	4
secretary	2513	6.15	(1.28)	4.92	(1.98)	6.08	(1.44)	9
secure	381	6.94	(2.16)	3.00	(2.12)	5.65	(2.29)	6
security	2514	7.50	(1.63)	3.94	(2.54)	6.06	(2.46)	8
seduction	2515	7.47	(1.55)	7.33	(1.35)	5.40	(2.35)	9
seductive	3037	6.88	(1.88)	6.96	(1.96)	5.56	(2.20)	9
seek	2516	5.20	(1.82)	5.20	(1.57)	5.33	(1.54)	4
seize	2517	3.36	(1.74)	6.21	(2.61)	2.93	(2.37)	5
self	2518	7.43	(1.6)	6.15	(2.48)	7.92	(1.61)	4
selfish	382	3.25	(1.96)	5.33	(2.84)	5.33	(1.72)	7
semen	2519	4.63	(1.63)	5.19	(1.64)	5.75	(1.69)	5
send	3038	5.72	(1.51)	4.47	(2.34)	5.88	(1.74)	4
senseless	3039	3.78	(1.81)	4.25	(2.34)	4.63	(2.32)	9
sensitive	2520	5.56	(1.55)	4.69	(2.41)	4.88	(1.78)	9
sentiment	977	5.76	(1.48)	4.28	(2.54)	4.71	(1.72)	9
sentry	2521	4.80	(1.37)	4.47	(1.46)	4.93	(1.94)	6
separate	3040	4.16	(1.84)	4.59	(2.19)	5.25	(1.95)	8
serene	2522	7.06	(1.48)	2.94	(2.29)	6.19	(1.52)	6
serious	383	5.67	(1.72)	4.00	(2.26)	5.58	(1.93)	7
sermon	2523	5.43	(1.74)	4.21	(1.72)	4.43	(2.31)	6
settle	3041	5.44	(1.51)	3.92	(1.94)	5.39	(2.02)	6
sever	2524	2.93	(1.64)	5.43	(2.21)	4.00	(2.18)	5
severe	978	4.05	(1.57)	5.30	(2.3)	4.20	(1.85)	6
sew	3042	5.05	(1.80)	3.57	(2.35)	5.18	(1.88)	3
sewage	2525	3.43	(2.77)	4.38	(2.53)	4.15	(1.63)	6
sex	384	8.65	(0.61)	8.00	(1.21)	6.38	(2.33)	3
sexual	3043	7.05	(1.92)	6.27	(2.35)	5.80	(2.23)	6
sexy	530	8.16	(0.94)	7.48	(2.16)	7.28	(1.67)	4
shadow	385	4.50	(1)	3.58	(2.15)	4.00	(2)	6
shaky	2526	3.53	(1.06)	5.20	(1.74)	3.53	(1.3)	5
shallow	3044	3.91	(1.67)	3.52	(1.76)	5.16	(2.15)	7
shame	2527	2.47	(1.13)	6.20	(2.04)	3.33	(1.95)	5
shamed	386	2.95	(1.32)	3.95	(1.85)	3.15	(1.73)	6
shampoo	3045	6.22	(1.54)	3.81	(2.25)	5.50	(1.98)	7
share	3046	7.31	(1.28)	5.19	(2.38)	5.66	(2.10)	5
shark	606	3.80	(2.65)	7.24	(1.94)	2.84	(2.54)	5
sharp	3047	4.63	(1.85)	4.81	(2.21)	5.92	(1.58)	5
shawl	2528	5.07	(1.77)	4.21	(2.33)	5.43	(2.28)	5
sheep	2529	5.93	(1.49)	4.00	(2.42)	5.71	(1.54)	5
sheer	3048	4.83	(1.21)	3.88	(1.78)	5.29	(1.24)	5
shelf	2530	5.50	(0.97)	4.25	(1.39)	5.44	(1.15)	5
sheltered	387	5.50	(1.93)	4.69	(1.85)	4.06	(1.64)	9
shield	2531	6.67	(2.19)	5.60	(2.03)	6.47	(1.85)	6
shine	2532	6.69	(1.49)	4.75	(1.84)	5.75	(2.08)	5
shines	3049	6.66	(1.52)	5.09	(2.37)	5.54	(1.86)	6
shiny	3050	6.83	(1.61)	5.24	(2.24)	5.56	(1.99)	5
ship	388	5.35	(0.99)	4.00	(1.95)	4.85	(2.16)	4
shit	3051	4.66	(2.29)	4.66	(2.05)	5.39	(2.01)	4
shitty	3052	2.79	(2.08)	4.44	(2.39)	4.04	(2.31)	6
shock	2533	3.93	(2.37)	7.40	(1.68)	3.27	(1.58)	5
shoes	2534	5.94	(1.29)	3.63	(2.31)	5.56	(2)	5
shoplifter	2535	3.63	(2.13)	6.06	(2.24)	5.13	(2.28)	10
shopping	2536	5.00	(2.34)	4.56	(2.42)	5.50	(2.31)	8
short	2537	4.56	(2.06)	3.63	(2.53)	3.94	(2.59)	5
shotgun	979	6.16	(2.43)	6.11	(1.7)	6.79	(2.1)	7
shout	3053	4.75	(1.82)	6.07	(2.16)	5.82	(2.07)	5
shove	3054	3.71	(1.33)	5.17	(1.67)	5.30	(1.74)	5
shower	2538	6.56	(1.26)	5.06	(1.84)	5.94	(1.57)	6
shred	2539	5.00	(1.11)	5.57	(1.45)	5.71	(1.82)	5
shriek	980	4.15	(2.32)	4.90	(2.92)	4.50	(1.76)	6
shrimp	2540	5.36	(2.17)	4.71	(2.3)	6.21	(2.26)	6
shrink	2541	4.23	(1.24)	5.38	(1.61)	4.00	(2.77)	6
shrub	2542	4.93	(0.47)	4.29	(1.64)	5.86	(1.7)	5
shun	2543	3.44	(1.71)	5.44	(2.19)	4.06	(2.08)	4
shut	2544	5.06	(1.48)	4.81	(1.56)	4.81	(1.28)	4
shy	389	4.59	(1.23)	3.88	(2.32)	3.12	(1.32)	3
sick	607	2.12	(1.2)	4.44	(2.27)	3.17	(1.69)	4
sickness	390	2.57	(2.21)	6.08	(2.5)	5.31	(2.32)	8
sidewalk	3055	5.20	(1.29)	3.95	(2.10)	5.52	(1.84)	8
sidle	2545	5.07	(0.62)	4.77	(1.17)	5.07	(0.47)	5
sigh	2546	4.33	(1.72)	2.67	(1.68)	4.80	(2.04)	4
sight	2547	6.13	(1.68)	4.00	(1.66)	5.14	(1.46)	5
silent	2548	5.31	(1.96)	3.94	(2.38)	5.19	(2.23)	6
silk	391	6.53	(0.94)	4.00	(2.4)	4.76	(1.71)	4
silly	981	7.05	(1.84)	6.32	(2.5)	5.74	(2.02)	5
silver	2549	6.60	(1.5)	4.93	(1.91)	5.60	(1.8)	6
similar	3056	5.61	(1.57)	4.38	(1.86)	5.68	(1.72)	7
simple	2550	6.69	(1.58)	4.13	(1.5)	6.13	(1.96)	6
sin	392	3.36	(1.6)	5.07	(2.06)	4.21	(2.12)	3
sincere	3057	7.27	(1.25)	5.02	(2.38)	5.95	(2.09)	7
sinful	393	3.00	(1.56)	6.33	(1.84)	4.13	(2.47)	6
sing	2551	5.93	(2.43)	5.33	(2.5)	5.40	(2.61)	4
singing	3058	6.75	(1.55)	5.56	(2.40)	5.84	(2.23)	7
sissy	394	3.69	(2.3)	5.06	(2.49)	4.59	(2.83)	5
sister	2552	6.60	(1.68)	4.20	(2.78)	4.87	(2.17)	6
